#Parameters: alpha = 1, beta = 2, sigma = 3, kappa = 0.5, delta_P = 0.1, delta_F = 0.1, K = 1000, P0 = 10, F0 = 90, Ts = 100
#Ncomp	P	F
#---------------------------------
1	0	0.898
2	0	0.899
3	0	0.899
4	0	0.899
5	0	0.899
6	0	0.899
7	0	0.899
8	0	0.899
9	0	0.899
10	0	0.899
11	0	0.899
12	0	0.899
13	0	0.899
14	0	0.899
15	0	0.899
16	0	0.899
17	0	0.899
18	0	0.899
19	0	0.899
20	0	0.899
21	0	0.899
22	0	0.899
23	0	0.899
24	0	0.899
25	0	0.899
26	0	0.899
27	0	0.899
28	0	0.899
29	0	0.899
30	0	0.899
31	0	0.899
32	0	0.899
33	0	0.899
34	0	0.899
35	0	0.899
36	0.979	0
37	0.979	0
38	0.979	0
39	0.979	0
40	0.98	0
41	0.98	0
42	0.98	0
43	0.98	0
44	0.9795	0
45	0.98	0
46	0.979	0
47	0.98	0
48	0.979	0
49	0.979	0
50	0.9795	0
51	0.9795	0
52	0.98	0
53	0.9795	0
54	0.98	0
55	0.98	0
56	0.98	0
57	0.98	0
58	0.98	0
59	0.98	0
60	0.98	0
61	0.98	0
62	0.98	0
63	0.98	0
64	0.98	0
65	0.98	0
66	0.98	0
67	0.98	0
68	0.98	0
69	0.98	0
70	0.98	0
71	0.98	0
72	0.98	0
73	0.98	0
74	0.98	0
75	0.9795	0
76	0.98	0
77	0.98	0
78	0.98	0
79	0.98	0
80	0.98	0
